Pixel,State,lon,lat,Crop,Fraction,MaizeArea
40902,Macanga,33.91839,-14.65165,Maize,0.59512608,59.512608
40903,Macanga,33.936890000000005,-14.65205,Maize,0.12554932,12.554931999999999
40904,Macanga,33.94614,-14.65225,Maize,0.44378652,44.378652
40905,Macanga,33.98314,-14.65306,Maize,0.68194121,68.194121
40906,Macanga,33.99239,-14.653260000000001,Maize,0.0638104,6.3810400000000005
40907,Macanga,33.89968,-14.66025,Maize,0.62336651,62.336650999999996
40908,Macanga,33.91818,-14.66065,Maize,0.62838999,62.838998999999994
40909,Macanga,33.936679999999996,-14.66106,Maize,0.11776826,11.776826
40910,Macanga,33.94593,-14.66126,Maize,0.67955264,67.955264
40911,Macanga,33.95518,-14.66146,Maize,0.65829966,65.829966
40912,Macanga,33.96443,-14.661660000000001,Maize,0.67724887,67.724887
40913,Macanga,33.97368,-14.66186,Maize,0.11530915,11.530915
40914,Macanga,33.89947,-14.66925,Maize,0.02439772,2.439772
40915,Macanga,33.93647,-14.670060000000001,Maize,0.54677261,54.677261
40916,Macanga,33.94572,-14.67027,Maize,0.2888578,28.88578
40917,Macanga,33.96423,-14.670670000000001,Maize,0.04303869,4.303869
40918,Macanga,33.97348,-14.67087,Maize,0.11187032,11.187032
40919,Macanga,33.89926,-14.67826,Maize,0.16146146,16.146146
40920,Macanga,33.927009999999996,-14.678870000000002,Maize,0.0382791,3.82791
40921,Macanga,33.93627,-14.679070000000001,Maize,0.13187303,13.187303
40922,Macanga,33.94552,-14.67927,Maize,0.68387288,68.387288
40923,Macanga,33.99178,-14.680279999999998,Maize,0.65358655,65.358655
40924,Macanga,33.89905,-14.68726,Maize,0.00905008,0.905008
40925,Macanga,33.9083,-14.687470000000001,Maize,0.50073552,50.073552
40926,Macanga,33.93606,-14.68808,Maize,0.00573709,0.573709
40927,Macanga,33.963809999999995,-14.688679999999998,Maize,0.12846835,12.846835
40928,Macanga,33.97307,-14.68888,Maize,0.68469939,68.469939
40929,Macanga,33.98232,-14.689079999999999,Maize,0.15458577,15.458577000000002
40930,Macanga,33.99157,-14.689279999999998,Maize,0.67281091,67.281091
40931,Macanga,34.000820000000004,-14.68948,Maize,0.00126649,0.126649
40932,Macanga,34.01008,-14.68968,Maize,0.55559397,55.559397
40933,Macanga,33.90809,-14.696470000000001,Maize,0.33085723,33.085723
40934,Macanga,33.93585,-14.69708,Maize,0.01510941,1.510941
40935,Macanga,33.9451,-14.69728,Maize,0.00166079,0.166079
40936,Macanga,34.00062,-14.69849,Maize,0.68275132,68.275132
40937,Macanga,34.00987,-14.69869,Maize,0.54651456,54.651455999999996
40938,Macanga,33.89863,-14.70527,Maize,0.68484055,68.484055
40939,Macanga,33.90788,-14.70548,Maize,0.53487802,53.487801999999995
40940,Macanga,33.93564,-14.70609,Maize,0.20887518,20.887518
40941,Macanga,33.9634,-14.70669,Maize,0.38084177,38.084177000000004
40942,Macanga,34.000409999999995,-14.7075,Maize,0.68468514,68.468514
40943,Macanga,34.00967,-14.7077,Maize,0.13883518,13.883518
40944,Macanga,33.89842,-14.714279999999999,Maize,0.6217074,62.17074
40945,Macanga,33.91693,-14.71469,Maize,0.68448042,68.448042
40946,Macanga,33.92618,-14.714889999999999,Maize,0.54720036,54.72003600000001
40947,Macanga,33.95394,-14.7155,Maize,0.59582602,59.582601999999994
40948,Macanga,33.963190000000004,-14.7157,Maize,0.49092838,49.092838
40949,Macanga,33.97245,-14.7159,Maize,0.68429918,68.429918
40950,Macanga,33.99095,-14.7163,Maize,0.66751498,66.751498
40951,Macanga,34.00946,-14.7167,Maize,0.68356742,68.356742
40952,Macanga,33.89821,-14.723289999999999,Maize,0.15814519,15.814518999999999
40953,Macanga,33.95373,-14.7245,Maize,0.68309462,68.309462
40954,Macanga,34.0,-14.72551,Maize,0.68474422,68.474422
40955,Macanga,34.00926,-14.725710000000001,Maize,0.12929046,12.929046
40956,Macanga,33.898,-14.732289999999999,Maize,0.44046527,44.046527000000005
40957,Macanga,33.90726,-14.732489999999999,Maize,0.55400435,55.400435
40958,Macanga,33.916509999999995,-14.7327,Maize,0.00156974,0.156974
40959,Macanga,33.92576,-14.7329,Maize,0.00557637,0.5576369999999999
40960,Macanga,33.96278,-14.73371,Maize,0.07435844,7.4358439999999995
40961,Macanga,33.97203,-14.73391,Maize,0.68484045,68.48404500000001
40962,Macanga,34.00905,-14.734720000000001,Maize,0.0153816,1.53816
40963,Macanga,33.9163,-14.7417,Maize,0.1824679,18.246789999999997
40964,Macanga,33.96257,-14.742720000000002,Maize,0.18776857,18.776857
40965,Macanga,33.97183,-14.742920000000002,Maize,0.35102953,35.102953
40966,Macanga,33.999590000000005,-14.743520000000002,Maize,0.00328133,0.328133
40967,Macanga,34.00885,-14.743720000000001,Maize,0.0043067,0.43067
40968,Macanga,33.89758,-14.7503,Maize,0.0,0.0
40969,Macanga,33.98087,-14.75213,Maize,0.28474567,28.474567
40970,Macanga,33.99013,-14.752329999999999,Maize,0.00267779,0.26777900000000004
40971,Macanga,33.99938,-14.752529999999998,Maize,0.00334545,0.334545
40972,Macanga,34.00864,-14.75273,Maize,0.05572538,5.572538
40973,Macanga,33.89737,-14.759310000000001,Maize,0.0,0.0
40974,Macanga,33.9529,-14.76053,Maize,0.64648974,64.64897400000001
40975,Macanga,33.97141,-14.760929999999998,Maize,0.50800302,50.800301999999995
40976,Macanga,33.98067,-14.76114,Maize,0.09731442,9.731442
40977,Macanga,33.94344,-14.769329999999998,Maize,0.43210201,43.210201
40978,Macanga,33.952690000000004,-14.76954,Maize,0.68053969,68.05396900000001
40979,Macanga,33.96195,-14.769739999999999,Maize,0.4922591,49.22591
40980,Macanga,33.9712,-14.76994,Maize,0.13234611,13.234611
40981,Macanga,33.98046,-14.77014,Maize,0.56935303,56.935303000000005
40982,Macanga,33.99897,-14.770539999999999,Maize,0.02172664,2.1726639999999997
40983,Macanga,33.95248,-14.77854,Maize,0.60143865,60.143865
40984,Macanga,33.96174,-14.778739999999999,Maize,0.12892398,12.892398
40985,Macanga,33.971,-14.77895,Maize,0.60619051,60.619051
40986,Macanga,33.98025,-14.77915,Maize,0.00798215,0.798215
40987,Macanga,33.961529999999996,-14.78775,Maize,0.49837616,49.837616000000004
40988,Macanga,33.97079,-14.78795,Maize,0.68111597,68.111597
40989,Macanga,33.98004,-14.788160000000001,Maize,0.0123129,1.23129
40990,Macanga,33.96132,-14.79676,Maize,0.56518079,56.518079
40991,Macanga,33.989090000000004,-14.797360000000001,Maize,0.0065143,0.65143
40992,Macanga,33.93334,-14.80515,Maize,0.00333262,0.333262
40993,Macanga,33.9426,-14.80536,Maize,0.00444828,0.444828
40994,Macanga,33.97037,-14.80597,Maize,0.06595511,6.595511
40995,Macanga,33.94239,-14.81436,Maize,0.03270318,3.2703179999999996
40996,Macanga,33.979,-14.83319,Maize,0.0,0.0
40997,Macanga,33.99752,-14.83359,Maize,0.01720905,1.720905
40998,Macanga,33.96954,-14.84199,Maize,4.37e-05,0.00437
40999,Macanga,34.00657,-14.8428,Maize,0.04586277,4.586277
41000,Macanga,34.01583,-14.843,Maize,0.68368952,68.36895200000001
41001,Macanga,33.89526,-14.84936,Maize,0.00047539,0.047539
41002,Macanga,33.99711,-14.85161,Maize,0.68490865,68.490865
41003,Macanga,33.89505,-14.85837,Maize,2e-08,2e-06
41004,Macanga,34.0432,-14.861620000000002,Maize,0.090377,9.0377
41005,Macanga,33.89483,-14.867370000000001,Maize,3.697e-05,0.003697
41006,Macanga,34.03353,-14.87943,Maize,0.68452969,68.452969
41007,Macanga,34.0148,-14.88804,Maize,0.37550579,37.550579
41008,Macanga,33.92113,-14.931029999999998,Maize,0.67731467,67.731467
41009,Macanga,33.98597,-14.93246,Maize,0.02186026,2.186026
41010,Macanga,33.99523,-14.932670000000002,Maize,0.00248812,0.24881199999999998
41011,Macanga,34.004490000000004,-14.932870000000001,Maize,0.0,0.0
41012,Macanga,33.929970000000004,-14.94924,Maize,0.33726438,33.726437999999995
41013,Macanga,33.911229999999996,-14.95784,Maize,1.224e-05,0.001224
41014,Macanga,33.92933,-14.97626,Maize,0.68461799,68.461799
41015,Macanga,33.966390000000004,-14.977079999999999,Maize,0.5934812,59.34812
41016,Macanga,33.98492,-14.97749,Maize,0.5544697,55.44696999999999
41017,Macanga,34.04051,-14.978710000000001,Maize,0.00055926,0.055926000000000003
41018,Macanga,33.90133,-14.98465,Maize,0.68112562,68.112562
41019,Macanga,33.97544,-14.9863,Maize,0.68407169,68.407169
41020,Macanga,33.98471,-14.9865,Maize,0.68476108,68.476108
41021,Macanga,34.0403,-14.987720000000001,Maize,0.63066523,63.066523
41022,Macanga,33.93817,-14.99448,Maize,0.02809503,2.809503
41023,Macanga,34.0401,-14.99673,Maize,0.43268354,43.268353999999995
41024,Macanga,33.9009,-15.00266,Maize,0.27561116,27.561116000000002
41025,Macanga,33.97502,-15.00431,Maize,0.68440682,68.440682
41026,Macanga,33.98429,-15.00451,Maize,0.63853834,63.853834
41027,Macanga,33.95628,-15.0129,Maize,0.3991391,39.91391
41028,Macanga,34.01188,-15.014129999999998,Maize,0.6846297,68.46297
41029,Macanga,33.96533,-15.022120000000001,Maize,0.06208914,6.208914
41030,Macanga,33.98387,-15.02253,Maize,0.34881546,34.881546
41031,Macanga,33.99313,-15.02273,Maize,0.28423502,28.423502
41032,Macanga,34.09487,-15.033970000000002,Maize,0.35468991,35.468991
41033,Macanga,33.2931,-14.14199,Maize,0.19996777,19.996776999999998
41034,Macanga,33.264990000000004,-14.159329999999999,Maize,1.43e-06,0.000143
41035,Macanga,33.273990000000005,-14.16854,Maize,0.02875812,2.8758120000000003
41036,Macanga,33.2922,-14.177979999999998,Maize,7.306e-05,0.007305999999999999
41037,Macanga,33.27353,-14.186539999999999,Maize,0.01357708,1.357708
41038,Macanga,33.30097,-14.19619,Maize,7.66e-06,0.000766
41039,Macanga,33.30075,-14.20519,Maize,0.00613765,0.613765
41040,Macanga,33.30052,-14.214189999999999,Maize,0.01194273,1.1942730000000001
41041,Macanga,33.300290000000004,-14.223189999999999,Maize,0.37166706,37.166706
41042,Macanga,33.30007,-14.23218,Maize,0.31416424,31.416424
41043,Macanga,33.309290000000004,-14.2324,Maize,0.02888966,2.888966
41044,Macanga,33.189170000000004,-14.2385,Maize,0.09264866,9.264866
41045,Macanga,33.29984,-14.241179999999998,Maize,0.05009465,5.009465
41046,Macanga,33.28994,-14.26795,Maize,0.00295172,0.295172
41047,Macanga,33.1698,-14.274029999999998,Maize,0.68030092,68.030092
41048,Macanga,33.28971,-14.27694,Maize,1.4e-07,1.4000000000000001e-05
41049,Macanga,33.29893,-14.277170000000002,Maize,1.6e-07,1.6e-05
41050,Macanga,33.17856,-14.29225,Maize,0.60931499,60.931499
41051,Macanga,33.28925,-14.294939999999999,Maize,0.0,0.0
41052,Macanga,33.16653,-14.39996,Maize,4.348e-05,0.0043479999999999994
41053,Macanga,33.17576,-14.400179999999999,Maize,0.0,0.0
41054,Macanga,33.26805,-14.40245,Maize,0.67166798,67.166798
41055,Macanga,33.09248,-14.407110000000001,Maize,0.11680137,11.680137
41056,Macanga,33.110929999999996,-14.407570000000002,Maize,0.0,0.0
41057,Macanga,33.18475,-14.409410000000001,Maize,0.0,0.0
41058,Macanga,33.21244,-14.41009,Maize,0.36441901,36.441901
41059,Macanga,33.22167,-14.41032,Maize,0.63681128,63.681128
41060,Macanga,33.27705,-14.41167,Maize,0.6669665,66.69665
41061,Macanga,33.28628,-14.41189,Maize,0.673023,67.3023
41062,Macanga,33.29551,-14.412120000000002,Maize,0.48793162,48.793162
41063,Macanga,33.19375,-14.418629999999999,Maize,0.68199747,68.199747
41064,Macanga,33.21221,-14.41908,Maize,0.56691854,56.691854
41065,Macanga,33.22144,-14.419310000000001,Maize,0.68244316,68.244316
41066,Macanga,33.23067,-14.41954,Maize,0.68458735,68.458735
41067,Macanga,33.25813,-14.429210000000001,Maize,0.24853165,24.853165
41068,Macanga,33.250409999999995,-14.726070000000002,Maize,0.00028517,0.028517
41069,Macanga,33.25965,-14.72631,Maize,0.42472325,42.472325
41070,Macanga,33.24093,-14.73484,Maize,0.04127266,4.1272660000000005
41071,Macanga,33.26842,-14.74453,Maize,0.66955891,66.955891
41072,Macanga,33.23121,-14.7526,Maize,0.57520403,57.520402999999995
41073,Macanga,33.277429999999995,-14.75375,Maize,0.671407,67.1407
41074,Macanga,33.28667,-14.753979999999999,Maize,0.6350189,63.50189
41075,Macanga,33.2945,-14.80819,Maize,0.0,0.0
41076,Macanga,33.33412,-15.06125,Maize,0.59390206,59.390206
41077,Macanga,33.343379999999996,-15.06148,Maize,0.58185636,58.185635999999995
41078,Macanga,33.35264,-15.06171,Maize,0.59813682,59.813682
41079,Macanga,33.3619,-15.06194,Maize,0.66115045,66.115045
41080,Macanga,33.371159999999996,-15.062170000000002,Maize,0.53997295,53.997295
41081,Macanga,33.38042,-15.0624,Maize,0.50653818,50.653817999999994
41082,Macanga,33.38968,-15.062629999999999,Maize,0.65738598,65.73859800000001
41083,Macanga,33.39894,-15.06286,Maize,0.66769122,66.76912200000001
41084,Macanga,33.408190000000005,-15.063089999999999,Maize,0.68050114,68.050114
41085,Macanga,33.41745,-15.063320000000001,Maize,0.46387886,46.387886
41086,Macanga,33.42671,-15.06355,Maize,0.63896891,63.896891
41087,Macanga,33.43598,-15.06378,Maize,0.2758781,27.58781
41088,Macanga,33.55637,-15.06671,Maize,0.00061875,0.061875000000000006
41089,Macanga,33.649,-15.06892,Maize,1.022e-05,0.0010220000000000001
41090,Macanga,33.66753,-15.06935,Maize,0.0,0.0
41091,Macanga,33.68606,-15.06979,Maize,2.791e-05,0.002791
41092,Macanga,33.76018,-15.071520000000001,Maize,0.67680876,67.680876
41093,Macanga,33.76945,-15.071729999999999,Maize,0.00171744,0.171744
41094,Macanga,33.31536,-15.069779999999998,Maize,0.58854728,58.854728
41095,Macanga,33.32462,-15.07001,Maize,0.32830708,32.830707999999994
41096,Macanga,33.33388,-15.07024,Maize,0.59924978,59.924977999999996
41097,Macanga,33.343140000000005,-15.070479999999998,Maize,0.67596106,67.596106
41098,Macanga,33.3524,-15.07071,Maize,0.30992319,30.992319000000002
41099,Macanga,33.36166,-15.07094,Maize,0.49728168,49.728168000000004
41100,Macanga,33.37092,-15.07117,Maize,0.56751778,56.751777999999995
41101,Macanga,33.380179999999996,-15.0714,Maize,0.28855093,28.855092999999997
41102,Macanga,33.38944,-15.071629999999999,Maize,0.44418603,44.418603000000004
41103,Macanga,33.3987,-15.071860000000001,Maize,0.48380813,48.380813
41104,Macanga,33.407959999999996,-15.07209,Maize,0.68071719,68.071719
41105,Macanga,33.41722,-15.072320000000001,Maize,0.65688417,65.688417
41106,Macanga,33.42648,-15.07255,Maize,0.57061561,57.061561000000005
41107,Macanga,33.43574,-15.072770000000002,Maize,0.01139266,1.1392660000000001
41108,Macanga,33.56541,-15.07593,Maize,3.689e-05,0.003689
41109,Macanga,33.65804,-15.07814,Maize,1.5e-07,1.4999999999999999e-05
41110,Macanga,33.66731,-15.07836,Maize,0.0,0.0
41111,Macanga,33.29661,-15.07831,Maize,0.00013374,0.013374
41112,Macanga,33.30587,-15.07854,Maize,0.30078177,30.078177
41113,Macanga,33.31512,-15.07877,Maize,0.33994535,33.994535
41114,Macanga,33.32438,-15.07901,Maize,0.2735248,27.35248
41115,Macanga,33.33364,-15.079239999999999,Maize,0.62635827,62.635827
41116,Macanga,33.3429,-15.07947,Maize,0.2160789,21.607889999999998
41117,Macanga,33.35216,-15.0797,Maize,0.37939216,37.939215999999995
41118,Macanga,33.36142,-15.07993,Maize,0.60042557,60.042556999999995
41119,Macanga,33.37068,-15.08017,Maize,0.48006111,48.006111000000004
41120,Macanga,33.379940000000005,-15.0804,Maize,0.64370171,64.370171
41121,Macanga,33.3892,-15.08063,Maize,0.3013583,30.135830000000002
41122,Macanga,33.39846,-15.080860000000001,Maize,0.49444795,49.444795
41123,Macanga,33.40772,-15.08109,Maize,0.6384217,63.842169999999996
41124,Macanga,33.41698,-15.08131,Maize,0.67369801,67.369801
41125,Macanga,33.42624,-15.081539999999999,Maize,0.6443486,64.43486
41126,Macanga,33.43551,-15.08177,Maize,0.65314631,65.314631
41127,Macanga,33.44477,-15.082,Maize,0.67610621,67.61062100000001
41128,Macanga,33.56518,-15.084929999999998,Maize,0.0,0.0
41129,Macanga,33.69488,-15.08801,Maize,0.00814488,0.814488
41130,Macanga,33.75974,-15.089529999999998,Maize,0.68364317,68.364317
41131,Macanga,33.30563,-15.087539999999999,Maize,0.12673038,12.673038
41132,Macanga,33.31488,-15.08777,Maize,0.44596345,44.596345
41133,Macanga,33.32414,-15.088,Maize,0.0826271,8.26271
41134,Macanga,33.3334,-15.088239999999999,Maize,0.23088749,23.088749
41135,Macanga,33.342659999999995,-15.088470000000001,Maize,0.48389816,48.389816
41136,Macanga,33.35192,-15.0887,Maize,0.34641991,34.641991
41137,Macanga,33.36118,-15.08893,Maize,0.57361274,57.361273999999995
41138,Macanga,33.37044,-15.089160000000001,Maize,0.4274479,42.74479
41139,Macanga,33.3797,-15.08939,Maize,0.6367927,63.67927
41140,Macanga,33.38897,-15.089620000000002,Maize,0.61062173,61.062172999999994
41141,Macanga,33.39823,-15.08985,Maize,0.06146168,6.146167999999999
41142,Macanga,33.40749,-15.090079999999999,Maize,0.56509941,56.509941
41143,Macanga,33.41675,-15.09031,Maize,0.68388654,68.388654
41144,Macanga,33.42601,-15.090539999999999,Maize,0.63733654,63.733653999999994
41145,Macanga,33.43527,-15.090770000000001,Maize,0.61911901,61.911901
41146,Macanga,33.59274,-15.0946,Maize,0.03921529,3.921529
41147,Macanga,33.685390000000005,-15.0968,Maize,3.2e-07,3.2e-05
41148,Macanga,33.30539,-15.09653,Maize,0.28219516,28.219516
41149,Macanga,33.314640000000004,-15.096770000000001,Maize,0.40279434,40.279433999999995
41150,Macanga,33.3239,-15.097,Maize,0.59136596,59.136596
41151,Macanga,33.33316,-15.09723,Maize,0.20001696,20.001696
41152,Macanga,33.34243,-15.097470000000001,Maize,0.41143739,41.143739000000004
41153,Macanga,33.351690000000005,-15.0977,Maize,0.58784474,58.784473999999996
41154,Macanga,33.36095,-15.097929999999998,Maize,0.41262865,41.262865
41155,Macanga,33.37021,-15.09816,Maize,0.51531509,51.531509
41156,Macanga,33.37947,-15.09839,Maize,0.39561906,39.561906
41157,Macanga,33.388729999999995,-15.09862,Maize,0.60336679,60.336679000000004
41158,Macanga,33.39799,-15.09885,Maize,0.62285361,62.285360999999995
41159,Macanga,33.40725,-15.099079999999999,Maize,0.6578172,65.78171999999999
41160,Macanga,33.416509999999995,-15.099310000000001,Maize,0.51183024,51.183023999999996
41161,Macanga,33.42577,-15.09954,Maize,0.65549632,65.549632
41162,Macanga,33.43504,-15.099770000000001,Maize,0.68143649,68.143649
41163,Macanga,33.4443,-15.1,Maize,0.0,0.0
41164,Macanga,33.69443,-15.106020000000001,Maize,0.0,0.0
41165,Macanga,33.712959999999995,-15.10645,Maize,0.67487443,67.487443
41166,Macanga,33.34219,-15.10646,Maize,0.56605637,56.605636999999994
41167,Macanga,33.35145,-15.106689999999999,Maize,0.61447364,61.44736400000001
41168,Macanga,33.36071,-15.106929999999998,Maize,0.61977748,61.977748
41169,Macanga,33.36997,-15.10716,Maize,0.62923324,62.923324
41170,Macanga,33.37923,-15.107389999999999,Maize,0.36184296,36.184295999999996
41171,Macanga,33.388490000000004,-15.10762,Maize,0.03070503,3.070503
41172,Macanga,33.39775,-15.10785,Maize,0.65100971,65.100971
41173,Macanga,33.40701,-15.10808,Maize,0.42105566,42.105566
41174,Macanga,33.41628,-15.108310000000001,Maize,0.50616118,50.616118
41175,Macanga,33.425540000000005,-15.10854,Maize,0.67597226,67.597226
41176,Macanga,33.4348,-15.108770000000002,Maize,0.44198548,44.198547999999995
41177,Macanga,33.684940000000005,-15.1148,Maize,0.00026773,0.026772999999999998
41178,Macanga,33.36973,-15.11615,Maize,0.36007639,36.007639000000005
41179,Macanga,33.39752,-15.11685,Maize,0.68099541,68.099541
41180,Macanga,33.40678,-15.11708,Maize,0.56026425,56.026425
41181,Macanga,33.41604,-15.11731,Maize,0.5824795,58.24795
41182,Macanga,33.4253,-15.11754,Maize,0.0,0.0
41183,Macanga,33.48088,-15.1189,Maize,0.05432055,5.432055
41184,Macanga,33.80519,-15.126610000000001,Maize,0.00018743,0.018743000000000003
41185,Macanga,33.40654,-15.126079999999998,Maize,0.66613985,66.613985
41186,Macanga,33.4158,-15.1263,Maize,1e-08,1e-06
41187,Macanga,33.57329,-15.13015,Maize,0.00017474,0.017474
41188,Macanga,33.70302,-15.133239999999999,Maize,0.0,0.0
41189,Macanga,33.73083,-15.13389,Maize,0.39429451,39.429451
41190,Macanga,33.77717,-15.134970000000001,Maize,0.53322014,53.322013999999996
41191,Macanga,33.804970000000004,-15.135620000000001,Maize,0.68475479,68.47547899999999
41192,Macanga,33.5638,-15.138929999999998,Maize,0.0,0.0
41193,Macanga,33.61939,-15.140270000000001,Maize,0.66216652,66.216652
41194,Macanga,33.63793,-15.14071,Maize,0.62189066,62.189066000000004
41195,Macanga,33.665729999999996,-15.141370000000002,Maize,0.00271242,0.271242
41196,Macanga,33.675,-15.141589999999999,Maize,0.66964717,66.964717
41197,Macanga,33.7028,-15.14224,Maize,0.0,0.0
41198,Macanga,33.712070000000004,-15.14246,Maize,0.0,0.0
41199,Macanga,33.7306,-15.1429,Maize,0.4988622,49.886219999999994
41200,Macanga,33.73987,-15.14311,Maize,0.68165775,68.165775
41201,Macanga,33.77695,-15.143979999999999,Maize,0.0834654,8.34654
41202,Macanga,33.78622,-15.14419,Maize,9.107e-05,0.009106999999999999
41203,Macanga,33.80475,-15.144620000000002,Maize,0.64519643,64.519643
41204,Macanga,33.68404,-15.15081,Maize,0.05484415,5.484415
41205,Macanga,33.69331,-15.151029999999999,Maize,0.0,0.0
41206,Macanga,33.785990000000005,-15.153189999999999,Maize,0.00035849,0.035849
41207,Macanga,33.79526,-15.153410000000001,Maize,0.00135643,0.135643
41208,Macanga,33.80453,-15.153620000000002,Maize,0.17881481,17.881481
41209,Macanga,33.64674,-15.158929999999998,Maize,0.68324127,68.324127
41210,Macanga,33.665279999999996,-15.159370000000001,Maize,0.02969292,2.9692920000000003
41211,Macanga,33.69308,-15.160029999999999,Maize,0.00428283,0.42828299999999997
41212,Macanga,33.71162,-15.160470000000002,Maize,0.01594352,1.594352
41213,Macanga,33.79504,-15.162410000000001,Maize,0.47925874,47.925874
41214,Macanga,33.720659999999995,-15.16969,Maize,6e-08,5.999999999999999e-06
41215,Macanga,33.813359999999996,-15.17184,Maize,6.01e-06,0.000601
41216,Macanga,33.59995,-15.175820000000002,Maize,0.04976888,4.976888
41217,Macanga,33.71117,-15.17847,Maize,2e-08,2e-06
41218,Macanga,33.80387,-15.180629999999999,Maize,0.0,0.0
41219,Macanga,33.46071,-15.18144,Maize,0.0,0.0
41220,Macanga,33.608979999999995,-15.18505,Maize,0.0254284,2.54284
41221,Macanga,33.6646,-15.186379999999998,Maize,0.0,0.0
41222,Macanga,33.71999,-15.19669,Maize,0.00507906,0.507906
41223,Macanga,33.73853,-15.19713,Maize,0.58678629,58.678629
41224,Macanga,33.979620000000004,-15.20265,Maize,0.62790554,62.790554
41225,Macanga,33.71049,-15.20548,Maize,0.04340355,4.340355
41226,Macanga,33.729040000000005,-15.205910000000001,Maize,0.57977835,57.977835
41227,Macanga,33.81248,-15.20786,Maize,0.67319135,67.319135
41228,Macanga,33.71027,-15.214479999999998,Maize,0.01798264,1.798264
41229,Macanga,33.71954,-15.2147,Maize,0.51695649,51.695648999999996
41230,Macanga,33.77517,-15.216,Maize,4.049e-05,0.004049
41231,Macanga,33.728590000000004,-15.223920000000001,Maize,0.68238242,68.238242
41232,Macanga,33.7564,-15.224570000000002,Maize,0.68490624,68.490624
41233,Macanga,33.77495,-15.225010000000001,Maize,0.00417323,0.417323
41234,Macanga,33.80277,-15.22565,Maize,0.00560547,0.560547
41235,Macanga,33.81204,-15.22587,Maize,2.15e-06,0.00021500000000000002
41236,Macanga,33.77473,-15.234010000000001,Maize,8e-08,8e-06
41237,Macanga,33.73741,-15.24214,Maize,0.0,0.0
41238,Macanga,33.78378,-15.243229999999999,Maize,0.0,0.0
41239,Macanga,33.63519,-15.24872,Maize,0.0,0.0
41240,Macanga,33.644459999999995,-15.24894,Maize,0.0,0.0
41241,Macanga,33.653729999999996,-15.249170000000001,Maize,7.882e-05,0.007882
41242,Macanga,33.66278,-15.258389999999999,Maize,0.0,0.0
41243,Macanga,33.6906,-15.25905,Maize,0.0,0.0
41244,Macanga,33.69919,-15.28628,Maize,0.0,0.0
41245,Macanga,33.31964,-14.18764,Maize,1.5e-07,1.4999999999999999e-05
41246,Macanga,33.32886,-14.18786,Maize,1.41e-06,0.000141
41247,Macanga,33.318740000000005,-14.223629999999998,Maize,0.63133036,63.133036
41248,Macanga,33.31852,-14.23262,Maize,0.34484807,34.484807
41249,Macanga,33.33696,-14.23306,Maize,0.59995677,59.995677
41250,Macanga,33.32751,-14.24184,Maize,0.01399501,1.399501
41251,Macanga,33.34596,-14.24228,Maize,0.66276777,66.276777
41252,Macanga,33.318059999999996,-14.250620000000001,Maize,0.33976136,33.976136000000004
41253,Macanga,33.327290000000005,-14.25084,Maize,0.67955297,67.955297
41254,Macanga,33.34574,-14.25128,Maize,0.65055539,65.055539
41255,Macanga,33.35496,-14.2515,Maize,0.6700327,67.00327
41256,Macanga,33.327059999999996,-14.25983,Maize,0.12410869,12.410869
41257,Macanga,33.326840000000004,-14.26883,Maize,0.00321601,0.321601
41258,Macanga,33.345290000000006,-14.26927,Maize,0.00176047,0.176047
41259,Macanga,33.39119,-14.27936,Maize,6.296e-05,0.0062959999999999995
41260,Macanga,33.3885,-14.38734,Maize,0.00052461,0.052461
41261,Macanga,33.42408,-14.442210000000001,Maize,0.65800372,65.800372
41262,Macanga,33.43286,-14.460429999999999,Maize,0.01035046,1.0350460000000001
41263,Macanga,33.41417,-14.46899,Maize,2.33e-06,0.00023300000000000003
41264,Macanga,33.4234,-14.46921,Maize,0.00189078,0.18907800000000002
41265,Macanga,33.47882,-14.47052,Maize,0.37970677,37.970677
41266,Macanga,33.45066,-14.487860000000001,Maize,0.68489621,68.489621
41267,Macanga,33.88493,-14.49774,Maize,0.47575781,47.575781
41268,Macanga,33.89417,-14.49795,Maize,0.02705312,2.705312
41269,Macanga,33.73684,-14.503470000000002,Maize,0.68452437,68.452437
41270,Macanga,33.88472,-14.50675,Maize,0.021296,2.1296
41271,Macanga,33.89397,-14.50695,Maize,0.00846489,0.8464889999999999
41272,Macanga,33.487159999999996,-14.50673,Maize,0.6742051,67.42051000000001
41273,Macanga,33.72739,-14.512270000000001,Maize,0.63182767,63.182767
41274,Macanga,33.73663,-14.512479999999998,Maize,0.66788357,66.788357
41275,Macanga,33.745870000000004,-14.51268,Maize,0.68442152,68.44215200000001
41276,Macanga,33.85678,-14.51515,Maize,0.25996466,25.996466
41277,Macanga,33.86603,-14.51535,Maize,5.461e-05,0.005461
41278,Macanga,33.88452,-14.51575,Maize,0.16079359,16.079359
41279,Macanga,33.89376,-14.51596,Maize,0.06792563,6.792563
41280,Macanga,33.486940000000004,-14.51573,Maize,2.2e-07,2.2e-05
41281,Macanga,33.496179999999995,-14.51595,Maize,5.932e-05,0.005932
41282,Macanga,33.717929999999996,-14.52106,Maize,0.64448723,64.448723
41283,Macanga,33.74566,-14.52169,Maize,0.02152338,2.1523380000000003
41284,Macanga,33.7549,-14.521889999999999,Maize,0.65163149,65.163149
41285,Macanga,33.84733,-14.52395,Maize,0.34075326,34.075326
